date,location_key,location_name,latitude,longitude,elevation_m,tavg,tmin,tmax,prcp,wspd,wpgt,pres,humidity,solar_radiation,flood_event,nasa_tavg,nasa_tmin,nasa_tmax,nasa_prcp,nasa_wspd,nasa_wpgt,nasa_pres
2009-03-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,7.76,0.42,15.75,0.0,1.26,2.4,79.29,46.39,22.17,0,7.76,0.42,15.75,0.0,1.26,2.4,79.29
2009-03-13,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.79,-8.48,6.88,0.0,1.68,3.49,71.98,62.27,20.64,0,-0.79,-8.48,6.88,0.0,1.68,3.49,71.98
2009-03-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,7.34,-0.06,15.03,0.0,1.35,2.69,79.41,49.76,22.22,0,7.34,-0.06,15.03,0.0,1.35,2.69,79.41
2009-03-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,7.49,0.79,14.38,0.0,1.33,2.27,79.53,56.39,22.67,0,7.49,0.79,14.38,0.0,1.33,2.27,79.53
2009-03-14,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.3,-7.23,6.49,0.0,1.25,2.69,72.05,61.1,19.7,0,-0.3,-7.23,6.49,0.0,1.25,2.69,72.05
2009-03-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,7.66,0.13,15.48,0.0,1.32,2.23,79.3,52.03,22.54,0,7.66,0.13,15.48,0.0,1.32,2.23,79.3
2009-03-15,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.05,-7.71,7.61,0.0,1.39,2.84,71.87,57.54,20.67,0,-0.05,-7.71,7.61,0.0,1.39,2.84,71.87
2009-03-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,8.09,1.49,13.93,1.04,1.11,1.6,79.17,55.77,16.56,0,8.09,1.49,13.93,1.04,1.11,1.6,79.17
2009-03-16,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,1.09,-4.74,6.79,1.75,1.16,1.74,71.72,65.67,17.61,0,1.09,-4.74,6.79,1.75,1.16,1.74,71.72
2009-03-17,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,1.17,-2.28,5.12,2.99,1.06,2.04,71.76,82.07,19.97,0,1.17,-2.28,5.12,2.99,1.06,2.04,71.76
2009-03-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,8.53,4.02,12.69,2.7,1.1,2.32,79.26,67.49,19.64,0,8.53,4.02,12.69,2.7,1.1,2.32,79.26
2009-03-18,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-1.07,-4.27,2.19,7.34,1.2,1.96,71.69,90.97,8.85,0,-1.07,-4.27,2.19,7.34,1.2,1.96,71.69
2009-03-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.05,1.02,10.04,4.83,1.33,2.34,79.21,79.72,4.69,0,5.05,1.02,10.04,4.83,1.33,2.34,79.21
2009-03-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,7.09,3.11,11.06,1.85,1.2,2.5,79.07,78.35,20.99,0,7.09,3.11,11.06,1.85,1.2,2.5,79.07
2009-03-19,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.64,-3.95,4.68,1.66,1.04,2.23,71.57,85.64,17.52,0,0.64,-3.95,4.68,1.66,1.04,2.23,71.57
2009-03-20,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-2.81,-6.99,1.15,9.55,1.29,2.68,71.4,83.17,6.1,0,-2.81,-6.99,1.15,9.55,1.29,2.68,71.4
2009-03-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.16,1.53,10.11,10.6,1.66,4.3,78.93,78.65,3.68,0,5.16,1.53,10.11,10.6,1.66,4.3,78.93
2009-03-21,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-3.34,-11.74,3.32,0.0,1.34,2.56,71.56,70.59,9.8,0,-3.34,-11.74,3.32,0.0,1.34,2.56,71.56
2009-03-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.59,0.52,10.49,0.02,0.96,1.83,79.11,63.2,13.71,0,5.59,0.52,10.49,0.02,0.96,1.83,79.11
2009-03-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,6.44,-0.65,12.74,0.0,1.29,2.08,79.18,59.2,9.25,0,6.44,-0.65,12.74,0.0,1.29,2.08,79.18
2009-03-22,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.93,-7.43,4.7,0.0,1.21,1.94,71.66,75.72,15.56,0,-0.93,-7.43,4.7,0.0,1.21,1.94,71.66
2009-03-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,7.54,1.61,12.98,2.88,1.37,2.44,79.27,65.69,12.49,0,7.54,1.61,12.98,2.88,1.37,2.44,79.27
2009-03-23,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.4,-2.14,3.59,6.42,1.26,2.48,71.73,81.6,10.2,0,0.4,-2.14,3.59,6.42,1.26,2.48,71.73
2009-03-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.54,1.58,7.55,30.58,1.09,2.07,79.18,82.95,4.34,0,5.54,1.58,7.55,30.58,1.09,2.07,79.18
2009-03-24,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-1.3,-3.34,0.48,26.15,0.94,1.72,71.55,92.78,6.16,0,-1.3,-3.34,0.48,26.15,0.94,1.72,71.55
2009-03-25,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.81,-6.96,3.37,2.01,0.73,1.39,71.46,83.03,12.2,0,-0.81,-6.96,3.37,2.01,0.73,1.39,71.46
2009-03-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.51,1.76,10.39,5.2,0.81,1.91,79.01,82.87,10.78,0,5.51,1.76,10.39,5.2,0.81,1.91,79.01
2009-03-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,6.36,-2.05,13.55,0.07,1.28,2.61,79.0,63.27,20.51,0,6.36,-2.05,13.55,0.07,1.28,2.61,79.0
2009-03-26,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-1.96,-12.59,6.02,0.17,1.25,2.84,71.5,68.42,17.16,0,-1.96,-12.59,6.02,0.17,1.25,2.84,71.5
2009-03-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,6.04,2.79,9.2,0.21,1.38,2.92,78.88,83.43,8.44,0,6.04,2.79,9.2,0.21,1.38,2.92,78.88
2009-03-27,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.25,-3.51,3.48,0.1,1.46,2.99,71.32,88.54,11.88,0,-0.25,-3.51,3.48,0.1,1.46,2.99,71.32
2009-03-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,6.39,3.55,10.2,3.3,0.89,1.93,79.1,78.67,10.79,0,6.39,3.55,10.2,3.3,0.89,1.93,79.1
2009-03-28,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.31,-4.2,3.62,2.4,0.95,1.72,71.54,82.27,9.45,0,-0.31,-4.2,3.62,2.4,0.95,1.72,71.54
2009-03-29,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.02,-3.21,2.99,1.15,0.72,1.26,71.33,82.89,17.06,0,0.02,-3.21,2.99,1.15,0.72,1.26,71.33
2009-03-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.69,3.51,8.37,3.05,0.84,1.67,78.9,82.52,8.1,0,5.69,3.51,8.37,3.05,0.84,1.67,78.9
2009-03-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,7.5,1.64,13.33,0.0,1.2,2.1,79.1,66.28,23.7,0,7.5,1.64,13.33,0.0,1.2,2.1,79.1
2009-03-30,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.29,-8.13,6.82,0.0,1.01,2.48,71.6,64.9,21.37,0,0.29,-8.13,6.82,0.0,1.01,2.48,71.6
2009-03-31,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.41,-8.2,7.5,0.0,1.38,2.97,71.61,54.74,23.03,0,0.41,-8.2,7.5,0.0,1.38,2.97,71.61
2009-03-31,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,7.95,-0.36,15.27,0.0,1.35,2.06,79.03,49.14,25.56,0,7.95,-0.36,15.27,0.0,1.35,2.06,79.03
2009-04-01,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,1.51,-3.74,6.51,0.25,1.25,2.04,71.51,68.72,12.71,0,1.51,-3.74,6.51,0.25,1.25,2.04,71.51
2009-04-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,8.71,2.94,14.22,0.55,1.17,1.95,78.96,58.23,16.6,0,8.71,2.94,14.22,0.55,1.17,1.95,78.96
2009-04-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,7.61,2.41,12.65,5.63,1.68,3.47,78.93,83.8,10.48,0,7.61,2.41,12.65,5.63,1.68,3.47,78.93
2009-04-02,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,1.68,-1.55,5.42,2.79,1.63,3.65,71.41,88.0,6.63,0,1.68,-1.55,5.42,2.79,1.63,3.65,71.41
2009-04-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,7.18,1.8,11.28,2.13,1.67,3.83,79.0,78.67,17.34,0,7.18,1.8,11.28,2.13,1.67,3.83,79.0
2009-04-03,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.76,-3.24,4.13,0.96,1.61,3.69,71.5,86.26,8.34,0,0.76,-3.24,4.13,0.96,1.61,3.69,71.5
2009-04-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.41,2.97,15.66,0.0,1.04,1.56,79.31,63.39,24.61,0,9.41,2.97,15.66,0.0,1.04,1.56,79.31
2009-04-04,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,1.43,-6.46,7.64,0.0,1.36,2.59,71.83,67.46,22.79,0,1.43,-6.46,7.64,0.0,1.36,2.59,71.83
2009-04-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,8.54,4.57,14.82,4.61,1.24,2.23,79.12,67.56,10.36,0,8.54,4.57,14.82,4.61,1.24,2.23,79.12
2009-04-05,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.79,-3.68,6.26,8.59,1.31,2.21,71.66,76.38,13.89,0,0.79,-3.68,6.26,8.59,1.31,2.21,71.66
2009-04-06,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.6,-1.89,1.63,21.33,0.94,1.9,71.22,90.8,7.43,0,-0.6,-1.89,1.63,21.33,0.94,1.9,71.22
2009-04-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.44,1.69,4.64,36.81,1.32,2.39,78.84,90.03,9.03,0,3.44,1.69,4.64,36.81,1.32,2.39,78.84
2009-04-07,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.46,-2.89,2.47,3.05,1.05,2.31,71.2,87.34,9.74,0,-0.46,-2.89,2.47,3.05,1.05,2.31,71.2
2009-04-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.98,1.45,9.45,5.61,1.41,3.0,78.8,85.95,11.78,0,4.98,1.45,9.45,5.61,1.41,3.0,78.8
2009-04-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.08,0.79,7.19,21.55,1.45,2.43,78.71,89.29,3.62,0,4.08,0.79,7.19,21.55,1.45,2.43,78.71
2009-04-08,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-1.1,-4.05,2.7,14.11,1.41,3.78,71.12,89.65,6.45,0,-1.1,-4.05,2.7,14.11,1.41,3.78,71.12
2009-04-09,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.0,-3.97,3.59,0.33,0.84,1.57,71.53,78.48,23.45,0,0.0,-3.97,3.59,0.33,0.84,1.57,71.53
2009-04-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,6.22,1.96,10.04,0.77,1.19,2.59,79.08,75.63,19.22,0,6.22,1.96,10.04,0.77,1.19,2.59,79.08
2009-04-10,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,1.69,-6.33,7.71,0.0,1.03,2.21,71.81,69.4,24.08,0,1.69,-6.33,7.71,0.0,1.03,2.21,71.81
2009-04-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.14,0.77,15.78,0.0,1.37,2.33,79.25,59.07,24.96,0,9.14,0.77,15.78,0.0,1.37,2.33,79.25
2009-04-11,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.67,-1.95,6.18,2.65,1.08,2.0,71.74,81.48,12.57,0,2.67,-1.95,6.18,2.65,1.08,2.0,71.74
2009-04-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,10.09,6.09,16.39,0.69,1.27,2.46,79.17,69.32,18.89,0,10.09,6.09,16.39,0.69,1.27,2.46,79.17
2009-04-12,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.8,0.48,6.99,4.16,1.12,1.97,71.74,85.4,16.81,0,3.8,0.48,6.99,4.16,1.12,1.97,71.74
2009-04-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,10.99,6.76,15.55,2.6,1.26,2.3,79.17,71.87,22.4,0,10.99,6.76,15.55,2.6,1.26,2.3,79.17
2009-04-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.96,4.86,14.42,0.41,1.02,1.66,79.08,70.81,22.6,0,9.96,4.86,14.42,0.41,1.02,1.66,79.08
2009-04-13,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.15,-0.39,5.78,1.78,0.96,1.31,71.66,79.67,17.61,0,3.15,-0.39,5.78,1.78,0.96,1.31,71.66
2009-04-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,8.21,6.17,10.56,24.33,1.09,1.85,78.97,85.24,4.23,0,8.21,6.17,10.56,24.33,1.09,1.85,78.97
2009-04-14,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.64,-0.35,1.47,28.19,1.21,1.75,71.46,93.3,4.62,0,0.64,-0.35,1.47,28.19,1.21,1.75,71.46
2009-04-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,8.3,4.89,11.98,17.13,1.32,2.73,78.93,81.18,17.02,0,8.3,4.89,11.98,17.13,1.32,2.73,78.93
2009-04-15,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.84,-2.17,3.38,9.81,1.43,3.16,71.41,89.27,4.7,0,0.84,-2.17,3.38,9.81,1.43,3.16,71.41
2009-04-16,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.2,-3.68,7.68,0.12,0.9,1.66,71.57,70.65,28.77,0,2.2,-3.68,7.68,0.12,0.9,1.66,71.57
2009-04-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.89,4.29,14.96,0.06,1.18,2.57,79.02,64.43,27.62,0,9.89,4.29,14.96,0.06,1.18,2.57,79.02
2009-04-17,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.45,-5.01,9.56,0.0,1.0,1.88,71.59,61.46,27.16,0,3.45,-5.01,9.56,0.0,1.0,1.88,71.59
2009-04-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,10.71,4.31,16.33,0.0,1.4,2.35,78.98,56.24,27.43,0,10.71,4.31,16.33,0.0,1.4,2.35,78.98
2009-04-18,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.79,-1.32,11.96,0.0,1.28,2.01,71.79,61.44,26.23,0,5.79,-1.32,11.96,0.0,1.28,2.01,71.79
2009-04-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.14,6.23,19.13,0.0,1.24,1.94,79.1,55.72,27.29,0,13.14,6.23,19.13,0.0,1.24,1.94,79.1
2009-04-19,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.66,-0.73,13.42,3.38,1.14,2.16,71.84,62.63,24.1,0,6.66,-0.73,13.42,3.38,1.14,2.16,71.84
2009-04-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.96,6.74,20.07,4.26,1.37,2.61,79.14,54.5,26.06,0,13.96,6.74,20.07,4.26,1.37,2.61,79.14
2009-04-20,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.49,2.13,9.45,2.4,1.53,3.33,71.46,80.36,19.55,0,5.49,2.13,9.45,2.4,1.53,3.33,71.46
2009-04-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.65,8.49,16.88,2.64,1.62,3.53,78.82,67.98,23.7,0,12.65,8.49,16.88,2.64,1.62,3.53,78.82
2009-04-21,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.89,0.46,5.45,9.66,1.41,3.84,71.14,82.83,8.17,0,2.89,0.46,5.45,9.66,1.41,3.84,71.14
2009-04-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.97,5.55,13.61,16.3,1.67,4.2,78.54,75.07,16.65,0,9.97,5.55,13.61,16.3,1.67,4.2,78.54
2009-04-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.88,6.61,13.98,0.04,1.06,2.12,78.81,63.57,26.44,0,9.88,6.61,13.98,0.04,1.06,2.12,78.81
2009-04-22,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.19,-2.22,6.15,0.14,1.19,2.58,71.38,70.59,18.66,0,2.19,-2.22,6.15,0.14,1.19,2.58,71.38
2009-04-23,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.32,-0.87,7.31,0.09,0.84,1.55,71.79,57.54,23.81,0,3.32,-0.87,7.31,0.09,0.84,1.55,71.79
2009-04-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,10.28,5.06,14.96,0.02,1.16,1.93,79.23,51.65,25.52,0,10.28,5.06,14.96,0.02,1.16,1.93,79.23
2009-04-24,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.58,-4.81,10.12,0.0,1.48,2.74,71.87,52.06,27.38,0,3.58,-4.81,10.12,0.0,1.48,2.74,71.87
2009-04-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,11.02,3.35,17.19,0.0,1.09,1.78,79.28,48.24,28.04,0,11.02,3.35,17.19,0.0,1.09,1.78,79.28
2009-04-25,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.25,-4.1,10.75,0.0,1.47,2.41,71.97,56.57,26.14,0,4.25,-4.1,10.75,0.0,1.47,2.41,71.97
2009-04-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,11.58,4.69,17.44,0.0,1.47,2.58,79.38,48.59,27.88,0,11.58,4.69,17.44,0.0,1.47,2.58,79.38
2009-04-26,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.31,1.09,8.62,0.24,1.19,2.49,71.95,75.64,19.25,0,4.31,1.09,8.62,0.24,1.19,2.49,71.95
2009-04-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,11.89,7.0,16.02,0.51,1.19,2.42,79.36,57.28,20.87,0,11.89,7.0,16.02,0.51,1.19,2.42,79.36
2009-04-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.83,7.44,16.93,0.44,1.13,2.18,79.25,70.03,20.79,0,12.83,7.44,16.93,0.44,1.13,2.18,79.25
2009-04-27,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.97,1.22,10.5,0.56,1.35,2.71,71.85,83.32,22.11,0,5.97,1.22,10.5,0.56,1.35,2.71,71.85
2009-04-28,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.09,3.67,13.13,0.32,1.26,2.89,71.81,74.43,27.59,0,8.09,3.67,13.13,0.32,1.26,2.89,71.81
2009-04-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.03,8.32,18.87,0.0,1.64,3.87,79.13,66.41,25.72,0,14.03,8.32,18.87,0.0,1.64,3.87,79.13
2009-04-29,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.27,3.27,13.62,0.0,1.34,2.66,71.92,58.3,30.85,0,8.27,3.27,13.62,0.0,1.34,2.66,71.92
2009-04-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.77,9.54,19.8,0.0,1.39,2.45,79.25,54.25,28.22,0,14.77,9.54,19.8,0.0,1.39,2.45,79.25
2009-04-30,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.24,1.11,14.61,0.0,1.38,2.67,71.97,59.4,28.92,0,8.24,1.11,14.61,0.0,1.38,2.67,71.97
2009-04-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.76,7.38,21.04,0.0,1.34,2.17,79.28,55.25,28.99,0,14.76,7.38,21.04,0.0,1.34,2.17,79.28
2009-05-01,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.55,1.24,16.73,0.0,1.47,2.99,71.92,60.32,23.7,0,9.55,1.24,16.73,0.0,1.47,2.99,71.92
2009-05-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,15.69,6.82,22.69,0.0,1.5,2.72,79.2,52.44,28.7,0,15.69,6.82,22.69,0.0,1.5,2.72,79.2
2009-05-02,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.44,3.98,13.51,0.76,1.01,1.73,71.92,73.7,19.35,0,8.44,3.98,13.51,0.76,1.01,1.73,71.92
2009-05-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.06,9.91,21.81,0.33,1.19,2.59,79.18,55.04,20.19,0,16.06,9.91,21.81,0.33,1.19,2.59,79.18
2009-05-03,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.27,1.45,10.67,4.15,1.72,3.59,71.75,83.88,14.16,0,6.27,1.45,10.67,4.15,1.72,3.59,71.75
2009-05-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.56,8.89,17.69,2.25,1.07,2.57,79.14,73.15,17.85,0,13.56,8.89,17.69,2.25,1.07,2.57,79.14
2009-05-04,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.45,1.07,7.85,11.23,1.43,3.0,71.57,85.62,7.21,0,4.45,1.07,7.85,11.23,1.43,3.0,71.57
2009-05-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,10.2,6.16,14.22,18.23,1.33,2.55,79.06,83.8,10.48,0,10.2,6.16,14.22,18.23,1.33,2.55,79.06
2009-05-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.66,6.51,12.67,4.62,1.51,3.45,78.99,84.28,8.75,0,9.66,6.51,12.67,4.62,1.51,3.45,78.99
2009-05-05,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.72,0.28,6.74,6.31,1.91,4.19,71.49,85.07,8.44,0,3.72,0.28,6.74,6.31,1.91,4.19,71.49
2009-05-06,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.36,-3.04,10.94,0.04,1.36,3.21,71.78,70.44,23.06,0,4.36,-3.04,10.94,0.04,1.36,3.21,71.78
2009-05-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,11.76,6.37,17.06,0.24,1.2,2.83,79.23,68.48,26.16,0,11.76,6.37,17.06,0.24,1.2,2.83,79.23
2009-05-07,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.09,0.6,13.1,0.0,1.14,2.64,71.66,69.17,27.7,0,7.09,0.6,13.1,0.0,1.14,2.64,71.66
2009-05-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.26,7.1,18.55,0.0,1.38,2.76,79.04,60.87,28.97,0,13.26,7.1,18.55,0.0,1.38,2.76,79.04
2009-05-08,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.41,3.28,12.12,0.0,1.16,3.06,71.57,77.44,22.07,0,7.41,3.28,12.12,0.0,1.16,3.06,71.57
2009-05-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.78,8.55,16.37,0.0,1.26,2.52,78.94,73.83,22.54,0,12.78,8.55,16.37,0.0,1.26,2.52,78.94
2009-05-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.14,8.6,18.1,0.03,1.28,2.88,78.79,70.71,26.82,0,13.14,8.6,18.1,0.03,1.28,2.88,78.79
2009-05-09,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.41,1.34,12.51,0.55,1.12,2.22,71.46,75.74,19.25,0,6.41,1.34,12.51,0.55,1.12,2.22,71.46
2009-05-10,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.77,-0.1,12.31,0.03,1.16,2.47,71.24,53.62,26.83,0,6.77,-0.1,12.31,0.03,1.16,2.47,71.24
2009-05-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.56,5.56,17.33,0.19,1.44,2.53,78.56,58.98,27.41,0,12.56,5.56,17.33,0.19,1.44,2.53,78.56
2009-05-11,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.44,-0.02,13.66,0.0,1.59,2.55,71.46,45.94,27.95,0,7.44,-0.02,13.66,0.0,1.59,2.55,71.46
2009-05-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.91,6.15,19.84,0.0,1.49,2.84,78.74,45.58,29.4,0,13.91,6.15,19.84,0.0,1.49,2.84,78.74
